problem_id,content,option,answer,score,type,typetext,location,context_id,exercise_id,language
Pm_691653,原语是______。,"{'A': '.运行在用户态下的过程', 'B': '.操作系统的内核', 'C': '.可中断的指令序列', 'D': '.不可中断的指令序列'}","[""D""]",1.0,1,单选题,2.18,"[6286248, 6286249, 6286252, 6286253, 6286254, 6286255, 6286256, 6286257, 6286258, 1357997, 1357998, 6286261, 6286262, 6286263, 6286264]",Ex_555517,Chinese
Pm_691654,在进程调度算法中，对短进程不利的是_____。,"{'A': '.短进程优先调度算法', 'B': '.先来先服务算法', 'C': '.高响应比优先算法', 'D': '.多级反馈队列调度算法'}","[""B""]",1.0,1,单选题,2.18,"[6286248, 6286249, 6286252, 6286253, 6286254, 6286255, 6286256, 6286257, 6286258, 1357997, 1357998, 6286261, 6286262, 6286263, 6286264]",Ex_555517,Chinese
Pm_691655,一个可共享的程序在执行过程中是不能被修改的，这样的程序代码应该是_____。,"{'A': '封闭的代码', 'B': '.可重入代码', 'C': '.可再现代码', 'D': '.可执行代码'}","[""B""]",1.0,1,单选题,2.18,"[6286248, 6286249, 6286252, 6286253, 6286254, 6286255, 6286256, 6286257, 6286258, 1357997, 1357998, 6286261, 6286262, 6286263, 6286264]",Ex_555517,Chinese
Pm_691656,在进程管理中，当_____时，进程状态从运行态转换到就绪态。,"{'A': '进程被调度程序选中', 'B': '.时间片用完', 'C': '.等待某一事件发生', 'D': '.等待的事件发生'}","[""B""]",1.0,1,单选题,2.18,"[6286248, 6286249, 6286252, 6286253, 6286254, 6286255, 6286256, 6286257, 6286258, 1357997, 1357998, 6286261, 6286262, 6286263, 6286264]",Ex_555517,Chinese
Pm_691657,Solaris的多线程的实现方式为______,"{'A': '.纯内核级线程', 'B': '.纯用户级多线程', 'C': '.混合式', 'D': '.单线程结构进程'}","[""C""]",1.0,1,单选题,2.18,"[6286248, 6286249, 6286252, 6286253, 6286254, 6286255, 6286256, 6286257, 6286258, 1357997, 1357998, 6286261, 6286262, 6286263, 6286264]",Ex_555517,Chinese
Pm_691658,在UNIX系统中运行以下程序，最多可再产生出______进程? main( ){   fork( ); /*←pc(程序计数器)，进程A   fork( );   fork( );},"{'A': '.9', 'B': '.7', 'C': '.5', 'D': '.3'}","[""B""]",1.0,1,单选题,2.18,"[6286248, 6286249, 6286252, 6286253, 6286254, 6286255, 6286256, 6286257, 6286258, 1357997, 1357998, 6286261, 6286262, 6286263, 6286264]",Ex_555517,Chinese
Pm_691659,____优先权是在创建进程时确定的，确定之后在整个进程运行期间不再改变。,"{'A': '. 先来先服务', 'B': '. 静态', 'C': '. 动态', 'D': '. 短作业'}","[""B""]",1.0,1,单选题,2.18,"[6286248, 6286249, 6286252, 6286253, 6286254, 6286255, 6286256, 6286257, 6286258, 1357997, 1357998, 6286261, 6286262, 6286263, 6286264]",Ex_555517,Chinese
Pm_691660,静态重定位的时机是____.,"{'A': '.程序编译时；', 'B': '.程序链接时；', 'C': '.程序装入时；', 'D': '.程序运行时；'}","[""C""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691661,能够装入内存任何位置的代码程序必须是____。,"{'A': '.可重入的；', 'B': '.可定位的；', 'C': '.可动态链接的；', 'D': '.可静态链接的；'}","[""C""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691662,在可变式分区管理中，采用内存移动技术的目的是_____。,"{'A': '.合并空闲区；', 'B': '.合并分配区；', 'C': '.增加主存容量；', 'D': '.便于地址转换；'}","[""A""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691663,在存储管理中，采用覆盖与交换技术的目的是____。,"{'A': '.减少程序占用的主存空间；', 'B': '.物理上扩充主存容量；', 'C': '.提高CPU效率；', 'D': '.代码在主存中共享；'}","[""A""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691664,在分区存储管理中，下面的____最有可能使得高地址空间变成为大的空闲区。,"{'A': '.首次适应法；', 'B': '.最佳适应法；', 'C': '.最坏适应法；', 'D': '.循环首次适应法'}","[""A""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691665,以下哪种_____存储管理能提供虚存。,"{'A': '.覆盖；', 'B': '.可重定位分区管理；', 'C': '.页式；', 'D': '.分区方式；'}","[""C""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691666,在分页式虚存中，分页由_____实现。,"{'A': '.程序员；', 'B': '.编译器；', 'C': '.系统调用；', 'D': '.操作系统；'}","[""D""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691667,在虚拟页式存储管理方案中，下面_____完成将页面调入内存的工作。,"{'A': '.缺页中断处理；', 'B': '.页面淘汰过程；', 'C': '.工作集模型应用；', 'D': '.紧缩技术利用；'}","[""A""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691668,采用_____不会产生内部碎片。,"{'A': '.分页式存储管理；', 'B': '.分段式存储管理；', 'C': '.固定分区式存储管理；', 'D': '.段页式；'}","[""B""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691669,采用________存储管理不会产生外部碎片。,"{'A': '.分页式；', 'B': '.分段式；', 'C': '.可变分区；', 'D': '.虚拟分段式；'}","[""A""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691670,一台机器有48位虚地址和32位物理地址，若页长为8KB，如果设计一个反置页表，则有______个页表项,"{'A': '.216；', 'B': '.232；', 'C': '.219；', 'D': '.235；'}","[""C""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691671,作业在执行中发生了缺页中断，经操作系统处理后，应该让其执行_____指令。,"{'A': '.被中断的前一条；', 'B': '.被中断的后一条；', 'C': '.被中断的；', 'D': '.启动时的第一条；'}","[""C""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691672,在请求分页存储管理中，当访问的页面不在内存时，便产生缺页中断，缺页中断是属于____。,"{'A': '.I/O中断；', 'B': '.程序中断；', 'C': '.访管中断；', 'D': '.外中断；'}","[""A""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691673,"通常所说的""存储保护""的基本含义是____。","{'A': '.防止存储器硬件受损；', 'B': '.防止程序在内存丢失；', 'C': '.防止程序间相互越界访问；', 'D': '.防止程序被人偷看；'}","[""C""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691674,LRU置换算法所基于的思想是____。,"{'A': '.在最近的过去用得少的在最近的将来也用得少；', 'B': '.在最近的过去用得多的在最近的将来也用得多；', 'C': '.在最近的过去很久未使用的在最近的将来会使用；', 'D': '.在最近的过去很久未使用的在最近的将来也不会使用；'}","[""D""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691675,在下面关于虚拟存储器的叙述中，正确的是____。,"{'A': '.要求程序运行前必须全部装入内存且在运行过程中一直驻留在内存；', 'B': '.要求程序运行前不必全部装入内存且在运行过程中不必一直驻留在内存；', 'C': '.要求程序运行前不必全部装入内存但是在运行过程中必须一直驻留在内存；', 'D': '.要求程序运行前必须全部装入内存但在运行过程中不必一直驻留在内存；'}","[""B""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691676,虚存的可行性基础是____。,"{'A': '.程序执行的离散性；', 'B': '.程序执行的顺序性；', 'C': '.程序执行的局部性；', 'D': '.程序执行的并发性；'}","[""C""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691677,把逻辑地址转变为内存的物理地址的过程称作____。,"{'A': '.编译；', 'B': '.连接；', 'C': '.运行；', 'D': '.重定位或地址映射；'}","[""D""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691678,在段页式存储管理系统中其虚拟地址空间是____的。,"{'A': '.一维；', 'B': '.二维；', 'C': '.三维；', 'D': '.四维；'}","[""C""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691679,页面替换算法_____有可能会产生Belady异常现象。,"{'A': '.FIFO；', 'B': '.LRU；', 'C': '.OPT；', 'D': '.Clock；'}","[""A""]",1.0,1,单选题,3.15,"[6286266, 6286267, 6286268, 6286269, 6286270, 6286271, 6286272, 6286273]",Ex_555532,Chinese
Pm_691680,按____分类可将设备分为块设备和字符设备。,"{'A': '.从属关系；', 'B': '.操作特性；', 'C': '.共享属性；', 'D': '.信息交换单位；'}","[""D""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691681,CPU输出数据的速度远远高于打印机的打印速度，为了解决这一矛盾，可采用____。,"{'A': '.并行技术；', 'B': '.覆盖技术；', 'C': '.缓冲技术；', 'D': '.虚存技术；'}","[""C""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691682,通过硬件和软件的功能扩充，把原来独占的设备改造成能为若干用户共享的设备，这种设备称为____。,"{'A': '.存储设备；', 'B': '.系统设备；', 'C': '.用户设备；', 'D': '.虚拟设备；'}","[""D""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691683,通道又称I/O处理机，它用于实现____之间的信息传输。,"{'A': '.内存与外设；', 'B': '.CPU与外设；', 'C': '.内存与外存；', 'D': '.CPU与外存；'}","[""A""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691684,为了使多个进程能有效地同时处理输入和输出，最好使用____结构的缓冲技术。,"{'A': '.缓冲池；', 'B': '.循环缓冲；', 'C': '.单缓冲；', 'D': '.双缓冲；'}","[""A""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691685,如果I/O设备与存储设备进行数据交换不经过CPU来完成，这种数据交换方式是____。,"{'A': '.程序轮询；', 'B': '.中断方式；', 'C': '.DMA方式；', 'D': '.无条件存取方式；'}","[""C""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691686,在中断处理中，输入/输出中断可能是指____：①设备出错，②数据传输结束。,"{'A': '.①；', 'B': '.②；', 'C': '.①和②；', 'D': '.都不是；'}","[""C""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691687,在采用SPOOLing技术的系统中，用户的打印结果首先被送到____。,"{'A': '.磁盘固定区域；', 'B': '.内存固定区域；', 'C': '.终端；', 'D': '.打印机；'}","[""A""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691688,大多数低速设备都属于____设备。,"{'A': '.独享；', 'B': '.共享；', 'C': '.虚拟；', 'D': '.SPOOLing；'}","[""A""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691689,____是直接存取的存储设备。,"{'A': '.磁盘；', 'B': '.磁带；', 'C': '.打印机；', 'D': '.键盘显示终端；'}","[""A""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691690,操作系统中的SPOOLing技术，实质是指____转化为共享设备的技术。,"{'A': '.虚拟设备；', 'B': '.独占设备；', 'C': '.脱机设备；', 'D': '.块设备；'}","[""B""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691691,在操作系统中，____指的是一种硬件机制。,"{'A': '.通道技术；', 'B': '.缓冲池；', 'C': '.SPOOLing技术；', 'D': '.内存覆盖技术；'}","[""A""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691692,在操作系统中，用户程序申请使用I/O设备时，通常采用____。,"{'A': '.物理设备名；', 'B': '.逻辑设备名；', 'C': '.虚拟设备名；', 'D': '.独占设备名；'}","[""B""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691693,采用假脱机技术，将磁盘的一部分作为公共缓冲区以代替打印机，用户对打印机的操作实际上是对磁盘的存储操作，用以代替打印机的部分是____。,"{'A': '.独占设备；', 'B': '.共享设备；', 'C': '.虚拟设备；', 'D': '.一般物理设备；'}","[""C""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691694,____算法是设备分配常用的一种算法。,"{'A': '.短作业优先；', 'B': '.最佳适应；', 'C': '.先来先服务；', 'D': '.首次适应；'}","[""C""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691695,将系统中的每一台设备按某种原则进行统一的编号，这些编号作为区分硬件和识别设备的代号，该编号称为设备的____。,"{'A': '.绝对号；', 'B': '.相对号；', 'C': '.类型号；', 'D': '.符号名；'}","[""A""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691696,通道程序是____。,"{'A': '.由一系列机器指令组成；', 'B': '.由一系列通道指令组成；', 'C': '.可以由高级语言编写；', 'D': '.就是通道控制器；'}","[""B""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691697,I/O软件的分层结构中，______负责将把用户提交的逻辑I/O请求转化为物理I/O操作的启动和执行。,"{'A': '.用户空间的I/O软件；', 'B': '.独立于设备的I/O软件；', 'C': '.I/O中断处理程序；', 'D': '.设备驱动程序；'}","[""D""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
Pm_691698,使用SPOOLing系统的目的是为了提高______的使用效率。,"{'A': '.操作系统；', 'B': '.内存；', 'C': '.CPU；', 'D': '.I/O设备；'}","[""D""]",1.0,1,单选题,4.13,"[1358019, 6286284, 6286292, 6286293, 6286294]",Ex_555545,Chinese
